id,enter,total_agents,exit_south,exit_east,exit_north,exit_west
937,279,106,-1,-1,280,-1
881,255,106,-1,-1,281,-1
824,234,106,-1,-1,281,-1
840,240,106,-1,-1,282,-1
767,214,106,-1,-1,282,-1
855,247,106,-1,-1,282,-1
846,243,106,-1,-1,282,-1
907,264,106,-1,-1,283,-1
861,248,106,-1,-1,283,-1
801,229,106,-1,-1,283,-1
851,244,106,-1,-1,285,-1
842,240,106,-1,-1,285,-1
906,263,106,-1,-1,286,-1
790,224,106,-1,-1,286,-1
816,231,106,-1,-1,286,-1
831,236,106,-1,-1,287,-1
878,254,106,-1,-1,287,-1
902,263,106,-1,-1,288,-1
848,243,106,-1,-1,288,-1
746,207,106,-1,-1,288,-1
785,221,106,-1,-1,289,-1
854,246,106,-1,-1,290,-1
900,261,106,-1,-1,290,-1
828,235,106,-1,-1,291,-1
865,250,106,-1,-1,293,-1
812,230,106,-1,-1,293,-1
821,233,106,-1,-1,293,-1
953,286,106,-1,-1,294,-1
837,240,106,-1,-1,294,-1
810,230,106,-1,-1,294,-1
961,289,106,-1,-1,295,-1
764,213,106,-1,-1,295,-1
876,254,106,-1,-1,296,-1
836,240,106,-1,-1,297,-1
960,288,106,-1,-1,298,-1
973,296,106,-1,-1,299,-1
884,256,106,-1,-1,299,-1
778,218,106,-1,-1,299,-1
833,238,106,-1,-1,300,-1
889,257,106,-1,-1,300,-1
830,236,106,-1,-1,300,-1
901,262,106,-1,-1,301,-1
898,261,106,-1,-1,302,-1
942,281,106,-1,-1,303,-1
959,288,106,-1,-1,303,-1
918,268,106,-1,-1,303,-1
864,250,106,-1,-1,303,-1
945,282,106,-1,-1,304,-1
938,279,106,-1,-1,304,-1
988,304,106,-1,-1,304,-1
919,268,106,-1,-1,305,-1
903,263,106,-1,-1,305,-1
867,251,106,-1,-1,305,-1
866,251,106,-1,-1,305,-1
874,253,106,-1,-1,306,-1
894,259,106,-1,-1,306,-1
913,266,106,-1,-1,307,-1
860,248,106,-1,-1,307,-1
879,255,106,-1,-1,307,-1
921,268,106,-1,-1,307,-1
940,279,106,-1,-1,308,-1
908,264,106,-1,-1,308,-1
852,245,106,-1,-1,308,-1
887,257,106,-1,-1,308,-1
980,300,106,-1,-1,308,-1
896,260,106,-1,-1,309,-1
948,283,106,-1,-1,309,-1
947,282,106,-1,-1,309,-1
832,237,106,-1,-1,310,-1
920,268,106,-1,-1,310,-1
915,266,106,-1,-1,310,-1
899,261,106,-1,-1,310,-1
890,257,106,-1,-1,311,-1
845,242,106,-1,-1,311,-1
882,255,106,-1,-1,311,-1
853,245,106,-1,-1,311,-1
950,283,106,-1,-1,311,-1
886,257,106,-1,-1,312,-1
1003,308,106,-1,-1,312,-1
957,287,106,-1,-1,312,-1
